27/06/2022 13:42:56
1,P2000,Grassland,0.35187998414040,140,https://steamcommunity.com/market/listings/730/Souvenir%20P2000%20%7C%20Grassland%20(Field-Tested)#buylisting|3774594553714004783|730|2|25871148477,$0.08
2,P2000,Grassland,0.35173937678337,219,https://steamcommunity.com/profiles/76561198285076210/inventory/#730_2_26246927023,
3,P2000,Grassland,0.35109540820122,912,https://steamcommunity.com/market/listings/730/Souvenir%20P2000%20%7C%20Grassland%20(Field-Tested)#buylisting|3784727652852133292|730|2|26232530598,$0.09
4,P2000,Panther Camo,0.35131159424782,992,https://steamcommunity.com/profiles/76561198225594872/inventory/#730_2_26225027665,
5,P2000,Grassland,0.35134750604630,494,https://steamcommunity.com/market/listings/730/Souvenir%20P2000%20%7C%20Grassland%20(Field-Tested)#buylisting|4928641657120952268|730|2|26201017877,$0.09
6,P2000,Grassland,0.35188043117523,583,https://steamcommunity.com/market/listings/730/Souvenir%20P2000%20%7C%20Grassland%20(Field-Tested)#buylisting|4928641657107253468|730|2|26169434645,$0.09
7,P2000,Grassland,0.35125416517258,850,https://steamcommunity.com/market/listings/730/Souvenir%20P2000%20%7C%20Grassland%20(Field-Tested)#buylisting|4928641657107253088|730|2|26172732067,$0.09
8,P2000,Grassland,0.35115540027618,926,https://steamcommunity.com/market/listings/730/Souvenir%20P2000%20%7C%20Grassland%20(Field-Tested)#buylisting|4928641436527341848|730|2|26123188993,$0.09
9,P2000,Grassland,0.35148346424103,140,https://steamcommunity.com/profiles/76561198158169785/inventory/#730_2_25807775877,
10,P2000,Panther Camo,0.35164648294449,755,https://steamcommunity.com/profiles/76561198136034200/inventory/#730_2_25951531871,
11,P2000,Grassland,0.35128751397133,250,https://steamcommunity.com/profiles/76561198882121535/inventory/#730_2_25848687696,
12,P2000,Grassland,0.35178402066231,629,https://steamcommunity.com/profiles/76561198401254061/inventory/#730_2_25695173099,
13,P2000,Panther Camo,0.35133385658264,809,https://steamcommunity.com/market/listings/730/Souvenir%20P2000%20%7C%20Panther%20Camo%20(Field-Tested)#buylisting|3756577617214337950|730|2|25347755821,
14,P2000,Grassland,0.35162258148193,210,https://steamcommunity.com/market/listings/730/Souvenir%20P2000%20%7C%20Grassland%20(Field-Tested)#buylisting|3755451717311319069|730|2|25844004438,$0.10
15,P2000,Grassland,0.35191097855568,472,https://steamcommunity.com/market/listings/730/Souvenir%20P2000%20%7C%20Grassland%20(Field-Tested)#buylisting|3763333016660778736|730|2|25753312168,$0.10
16,P2000,Grassland,0.35121408104897,935,https://steamcommunity.com/market/listings/730/Souvenir%20P2000%20%7C%20Grassland%20(Field-Tested)#buylisting|3755451717306962969|730|2|25839537117,$0.10
17,P2000,Grassland,0.35193184018135,563,https://steamcommunity.com/profiles/76561198932129081/inventory/#730_2_25727549914,
18,P2000,Panther Camo,0.35132288932800,223,https://steamcommunity.com/market/listings/730/Souvenir%20P2000%20%7C%20Panther%20Camo%20(Field-Tested)#buylisting|3655246001586273159|730|2|25788628929,$0.08
19,P2000,Panther Camo,0.35106033086777,799,https://steamcommunity.com/profiles/76561198928113541/inventory/#730_2_25750120057,
20,P2000,Grassland,0.35162952542305,646,https://steamcommunity.com/profiles/76561199099426976/inventory/#730_2_24679247112,
21,P2000,Panther Camo,0.35187438130379,778,https://steamcommunity.com/market/listings/730/Souvenir%20P2000%20%7C%20Panther%20Camo%20(Field-Tested)#buylisting|3646238802322186271|730|2|25779158488,$0.09
22,P2000,Panther Camo,0.35108739137650,234,https://steamcommunity.com/market/listings/730/Souvenir%20P2000%20%7C%20Panther%20Camo%20(Field-Tested)#buylisting|3655246001571446919|730|2|25771599874,$0.07
23,P2000,Grassland,0.35109817981720,543,https://steamcommunity.com/market/listings/730/Souvenir%20P2000%20%7C%20Grassland%20(Field-Tested)#buylisting|3638357502965762884|730|2|25768479646,
24,P2000,Grassland,0.35141134262085,675,https://steamcommunity.com/profiles/76561199047891377/inventory/#730_2_25344641902,
25,P2000,Grassland,0.35148131847382,307,https://steamcommunity.com/market/listings/730/Souvenir%20P2000%20%7C%20Grassland%20(Field-Tested)#buylisting|5545631400124945805|730|2|25739014917,$0.11
26,P2000,Grassland,0.35159134864807,794,https://steamcommunity.com/market/listings/730/Souvenir%20P2000%20%7C%20Grassland%20(Field-Tested)#buylisting|5519735702256547211|730|2|25449477521,$0.11
27,P2000,Grassland,0.35116979479790,715,https://steamcommunity.com/profiles/76561198257912472/inventory/#730_2_20001275144,
28,P2000,Grassland,0.35118272900581,654,https://steamcommunity.com/profiles/76561198272723319/inventory/#730_2_25714543556,
29,P2000,Grassland,0.35165339708328,53,https://steamcommunity.com/profiles/76561198277077467/inventory/#730_2_25674778644,
30,P2000,Grassland,0.35181590914726,331,https://steamcommunity.com/market/listings/730/Souvenir%20P2000%20%7C%20Grassland%20(Field-Tested)#buylisting|3638356241009914048|730|2|25662385994,$0.17
31,P2000,Panther Camo,0.35165470838547,181,https://steamcommunity.com/market/listings/730/Souvenir%20P2000%20%7C%20Panther%20Camo%20(Field-Tested)#buylisting|3642859840626384912|730|2|25649803716,$0.12
32,P2000,Grassland,0.35184392333031,816,https://steamcommunity.com/profiles/76561199177994092/inventory/#730_2_25552617798,
33,P2000,Grassland,0.35143369436264,862,https://steamcommunity.com/profiles/76561198973963427/inventory/#730_2_24411329567,
34,P2000,Grassland,0.35144448280334,736,https://steamcommunity.com/market/listings/730/Souvenir%20P2000%20%7C%20Grassland%20(Field-Tested)#buylisting|3631600189610617682|730|2|25548196986,$0.12
35,P2000,Grassland,0.35147133469582,673,https://steamcommunity.com/market/listings/730/Souvenir%20P2000%20%7C%20Grassland%20(Field-Tested)#buylisting|3631600189610604682|730|2|25548197016,$0.12
36,P2000,Grassland,0.35122182965279,261,https://steamcommunity.com/market/listings/730/Souvenir%20P2000%20%7C%20Grassland%20(Field-Tested)#buylisting|3631600189606268842|730|2|25543418719,$0.12
37,P2000,Grassland,0.35102999210358,43,https://steamcommunity.com/market/listings/730/Souvenir%20P2000%20%7C%20Grassland%20(Field-Tested)#buylisting|3631600189606238062|730|2|25543452247,$0.12
38,P2000,Grassland,0.35181382298470,437,https://steamcommunity.com/profiles/76561198192156741/inventory/#730_2_22243840458,
39,P2000,Grassland,0.35129120945930,882,https://steamcommunity.com/market/listings/730/Souvenir%20P2000%20%7C%20Grassland%20(Field-Tested)#buylisting|3643984456441972493|730|2|25542572446,$0.12
40,P2000,Grassland,0.35166394710541,491,https://steamcommunity.com/profiles/76561198992669446/inventory/#730_2_25537316389,
41,P2000,Grassland,0.35149371623993,760,https://steamcommunity.com/market/listings/730/Souvenir%20P2000%20%7C%20Grassland%20(Field-Tested)#buylisting|5319322980457026704|730|2|25449298818,
42,P2000,Grassland,0.35164457559586,134,https://steamcommunity.com/market/listings/730/Souvenir%20P2000%20%7C%20Grassland%20(Field-Tested)#buylisting|6008373725927524211|730|2|25463075463,$0.10
43,P2000,Grassland,0.35188695788383,765,https://steamcommunity.com/profiles/76561199063923536/inventory/#730_2_22570555221,
44,P2000,Grassland,0.35184472799301,878,https://steamcommunity.com/market/listings/730/Souvenir%20P2000%20%7C%20Grassland%20(Field-Tested)#buylisting|3649613321623634134|730|2|25429064982,$0.19
45,P2000,Grassland,0.35145682096481,514,https://steamcommunity.com/market/listings/730/Souvenir%20P2000%20%7C%20Grassland%20(Field-Tested)#buylisting|3649613321623632834|730|2|25429067316,$0.19
46,P2000,Grassland,0.35100761055946,163,https://steamcommunity.com/profiles/76561199082716999/inventory/#730_2_22829037008,
47,P2000,Grassland,0.35194617509842,425,https://steamcommunity.com/market/listings/730/Souvenir%20P2000%20%7C%20Grassland%20(Field-Tested)#buylisting|3550532228148147670|730|2|18281204460,$1.91
48,P2000,Grassland,0.35176816582680,718,https://steamcommunity.com/market/listings/730/Souvenir%20P2000%20%7C%20Grassland%20(Field-Tested)#buylisting|3649613321623630674|730|2|25429070716,$0.19
49,P2000,Grassland,0.35166779160500,850,https://steamcommunity.com/market/listings/730/Souvenir%20P2000%20%7C%20Grassland%20(Field-Tested)#buylisting|3633850722930449320|730|2|24953791370,$0.11
50,P2000,Grassland,0.35168898105621,962,https://steamcommunity.com/profiles/76561198308788152/inventory/#730_2_23734772947,
51,P2000,Grassland,0.35194644331932,865,https://steamcommunity.com/profiles/76561198018511698/inventory/#730_2_23719972172,
52,P2000,Panther Camo,0.35174059867859,687,https://steamcommunity.com/profiles/76561198797004799/inventory/#730_2_24940330050,
53,P2000,Grassland,0.35121443867683,378,https://steamcommunity.com/profiles/76561198284282107/inventory/#730_2_25287354000,
54,P2000,Grassland,0.35190358757973,492,https://steamcommunity.com/profiles/76561199139078625/inventory/#730_2_25079431765,
55,P2000,Grassland,0.35116204619408,19,https://steamcommunity.com/market/listings/730/Souvenir%20P2000%20%7C%20Grassland%20(Field-Tested)#buylisting|3550532228109995330|730|2|25247719084,$0.14
56,P2000,Grassland,0.35167354345322,778,https://steamcommunity.com/market/listings/730/Souvenir%20P2000%20%7C%20Grassland%20(Field-Tested)#buylisting|3557286993974652851|730|2|25209992871,
57,P2000,Grassland,0.35119724273682,772,https://steamcommunity.com/profiles/76561198429948790/inventory/#730_2_23175920873,
58,P2000,Grassland,0.35193574428558,405,https://steamcommunity.com/profiles/76561199037255806/inventory/#730_2_23522726731,
59,P2000,Grassland,0.35187494754791,442,https://steamcommunity.com/profiles/76561198989874816/inventory/#730_2_19624123399,
60,P2000,Grassland,0.35183706879616,476,https://steamcommunity.com/market/listings/730/Souvenir%20P2000%20%7C%20Grassland%20(Field-Tested)#buylisting|3551656224992276808|730|2|24845347313,$0.35
61,P2000,Grassland,0.35184606909752,434,https://steamcommunity.com/profiles/76561199021585773/inventory/#730_2_23957467011,$0.11
62,P2000,Grassland,0.35137322545052,854,https://steamcommunity.com/market/listings/730/Souvenir%20P2000%20%7C%20Grassland%20(Field-Tested)#buylisting|3553907389798567450|730|2|24986354803,$20.94
63,P2000,Panther Camo,0.35156089067459,469,https://steamcommunity.com/profiles/76561199037292892/inventory/#730_2_24934525673,
64,P2000,Grassland,0.35179424285889,896,https://steamcommunity.com/market/listings/730/Souvenir%20P2000%20%7C%20Grassland%20(Field-Tested)#buylisting|3547151356772497764|730|2|24973114749,$0.12
65,P2000,Panther Camo,0.35188388824463,824,https://steamcommunity.com/profiles/76561199099581821/inventory/#730_2_24896266387,
66,P2000,Grassland,0.35113570094109,187,https://steamcommunity.com/profiles/76561198868296867/inventory/#730_2_20366335864,
67,P2000,Grassland,0.35144150257111,912,https://steamcommunity.com/profiles/76561198132884420/inventory/#730_2_24800157380,
68,P2000,Grassland,0.35158887505531,215,https://steamcommunity.com/profiles/76561198797976099/inventory/#730_2_23840096341,
69,P2000,Grassland,0.35150033235550,905,https://steamcommunity.com/profiles/76561199153194919/inventory/#730_2_24746682859,
70,P2000,Grassland,0.35101753473282,486,https://steamcommunity.com/market/listings/730/Souvenir%20P2000%20%7C%20Grassland%20(Field-Tested)#buylisting|4527808367915440487|730|2|23941808333,$0.12
71,P2000,Grassland,0.35169473290443,557,https://steamcommunity.com/profiles/76561198451921302/inventory/#730_2_24599907456,
72,P2000,Panther Camo,0.35190218687057,266,https://steamcommunity.com/market/listings/730/Souvenir%20P2000%20%7C%20Panther%20Camo%20(Field-Tested)#buylisting|3552778320350179385|730|2|24694046495,$0.09
73,P2000,Panther Camo,0.35196098685265,296,https://steamcommunity.com/market/listings/730/Souvenir%20P2000%20%7C%20Panther%20Camo%20(Field-Tested)#buylisting|3549400620622720602|730|2|24641570525,$0.09
74,P2000,Grassland,0.35149025917053,796,https://steamcommunity.com/profiles/76561199209809793/inventory/#730_2_23986844853,
75,P2000,Grassland,0.35155162215233,251,https://steamcommunity.com/market/listings/730/Souvenir%20P2000%20%7C%20Grassland%20(Field-Tested)#buylisting|3546022288067708004|730|2|23773874756,$0.09
76,P2000,Grassland,0.35100841522217,587,https://steamcommunity.com/market/listings/730/Souvenir%20P2000%20%7C%20Grassland%20(Field-Tested)#buylisting|3546022288052082244|730|2|24617998301,
77,P2000,Grassland,0.35186415910721,349,https://steamcommunity.com/profiles/76561199092739092/inventory/#730_2_24506127210,
78,P2000,Grassland,0.35161682963371,816,https://steamcommunity.com/market/listings/730/Souvenir%20P2000%20%7C%20Grassland%20(Field-Tested)#buylisting|3552777687464616350|730|2|24583031859,$0.08
